thematic,mkey,osmtype,osm_id,lat,lon,place,abandoned:place,name,other_tags
Localities,place=village,n,1161452490,-4.10462,19.49065,village,,Mbrinkuy,"""name""=>""Mbrinkuy"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/11/14"", ""is_in:groupement""=>""Menki"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Kapia"""
Localities,place=village,n,5752807267,2.8978613,22.8263575,village,,Libute,"""name""=>""Libute"", ""place""=>""village"""
Localities,place=village,n,1160971925,-3.3451389,28.1324389,village,,Bangoye,"""name""=>""Bangoye"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/24"", ""is_in:groupement""=>""Basikamakulu"", ""is_in:territoire""=>""Mwenga"", ""is_in:collectivité""=>""Wamuzima"""
Localities,place=village,n,1157858398,2.585556,30.7477778,village,,Ndama,"""name""=>""Ndama"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Mahagi"", ""is_in:collectivité""=>""Balinga-Lindja"""
Localities,place=village,n,633119908,-4.980083,14.7098059,village,,Noki,"""name""=>""Noki"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""alt_name""=>""Kiloangu"", ""is_in:territoire""=>""Mbanza-Ngungu"", ""is_in:collectivité""=>""Gombe Matadi"""
Localities,place=village,n,663345663,-7.535556,29.852806,village,,Nzoka,"""name""=>""Nzoka"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Kilunga"", ""is_in:territoire""=>""Moba"", ""is_in:collectivité""=>""Manda"""
Localities,place=village,n,5638673960,-0.5290964,18.3063928,village,,Nsimbala,"""name""=>""Nsimbala"", ""place""=>""village"", ""source""=>""MSF"", ""msf:pcode""=>""cod040017"", ""source:date""=>""2018-05-20"""
Localities,place=hamlet,n,4723216468,-5.563016,28.6334305,hamlet,,,"""place""=>""hamlet"""
Localities,place=isolated_dwelling,n,4567757294,-6.0020851,23.4817741,isolated_dwelling,,,"""place""=>""isolated_dwelling"", ""source""=>""Bing"""
Localities,place=village,n,1074303234,0.33817,29.74286,village,,Kyavitumbi,"""name""=>""Kyavitumbi"", ""type""=>""0"", ""pcode""=>""99002681"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:territoire""=>""Oicha"", ""is_in:collectivité""=>""Bolema"""
Localities,place=village,n,4853837848,2.9016191,24.7330112,village,,Mabilanga,"""name""=>""Mabilanga"", ""place""=>""village"", ""GNS:id""=>""-2053081"", ""source""=>""GNS"""
Localities,place=neighbourhood,n,2482359417,-5.902612,29.1966785,neighbourhood,,Kapangula,"""name""=>""Kapangula"", ""place""=>""neighbourhood"""
Localities,place=village,n,1157938704,1.2716111,30.2011111,village,,Aginzi,"""name""=>""Aginzi"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/06/01"", ""is_in:groupement""=>""Zadu-Zutono"", ""is_in:territoire""=>""Irumu"", ""is_in:collectivité""=>""Walendu Bindi"""
Localities,place=village,n,4862221839,-5.4287596,28.9393646,village,,Kakinga,"""name""=>""Kakinga"", ""place""=>""village"""
Localities,place=suburb,n,1696582588,-1.4202987,28.0736745,suburb,,Cellule Mubi,"""name""=>""Cellule Mubi"", ""place""=>""suburb"""
Localities,place=village,n,1161451258,-4.62476,18.65498,village,,Mutendu,"""name""=>""Mutendu"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Kuzaba"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/15"", ""is_in:groupement""=>""Mbanza"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Nko"""
Localities,place=village,n,5071047472,-5.566667,22.233333,village,,Tshimanga,"""name""=>""Tshimanga"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,1161078977,-4.99025,17.6218,village,,Musumba,"""name""=>""Musumba"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Nzomba"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kinzenga"""
Localities,place=village,n,5740759142,-5.46427,19.1057818,village,,Bangi-Mbinga,"""name""=>""Bangi-Mbinga"", ""place""=>""village"""
Localities,place=village,n,633119868,-5.8431671,14.3758058,village,,Songa-Lumueno,"""name""=>""Songa-Lumueno"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""alt_name""=>""Mankay"", ""code_ins""=>""20420501144"", ""is_in:groupement""=>""Kimpese"", ""is_in:territoire""=>""Songololo"", ""is_in:collectivité""=>""Kimpese"""
Localities,place=hamlet,n,4527869905,4.4065835,21.0013805,hamlet,,,"""place""=>""hamlet"""
Localities,place=isolated_dwelling,n,4879111024,0.988401,28.5698193,isolated_dwelling,,,"""place""=>""isolated_dwelling"""
Localities,place=isolated_dwelling,n,4571118797,-6.6309273,23.6545432,isolated_dwelling,,,"""place""=>""isolated_dwelling"", ""source""=>""Bing"""
Localities,place=town,n,1783205512,-4.270726,21.9495347,town,,Misumba,"""name""=>""Misumba"", ""place""=>""town"""
Localities,place=village,n,2042532552,-4.5295513,26.5793465,village,,,"""place""=>""village"""
Localities,place=village,n,1157427927,-4.2783599,29.1643898,village,,Kisokwe,"""name""=>""Kisokwe"", ""place""=>""village"", ""source""=>""GPS;www.rgc.cd"", ""source:date""=>""2006/12/10"", ""is_in:groupement""=>""Ubwari"", ""is_in:territoire""=>""Fizi"", ""is_in:collectivité""=>""Mutambala"""
Localities,place=village,n,1074007226,-0.34357,29.15865,village,,Mambosa,"""name""=>""Mambosa"", ""pcode""=>""61230098"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""alt_name""=>""Mambasa"", ""code_ins""=>""0"", ""is_in:territoire""=>""Lubero"""
Localities,place=hamlet,n,3048320552,-1.5084688,19.5323552,hamlet,,Bokanoja,"""name""=>""Bokanoja"", ""place""=>""hamlet"", ""source""=>""SYGIAP project (UCL and UGent)"", ""alt_name""=>""Bokanoja"""
Localities,place=village,n,4988781946,-7.206739,21.6575708,village,,,"""place""=>""village"""
Localities,place=isolated_dwelling,n,4879406156,1.3471977,28.7796226,isolated_dwelling,,,"""place""=>""isolated_dwelling"""
Localities,place=village,n,4966369651,-6.916667,21.283333,village,,Tshisuabantu,"""name""=>""Tshisuabantu"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,1157406058,-3.3456194,27.2133556,village,,Idumbu,"""name""=>""Idumbu"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Tangila"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/03/03"", ""is_in:groupement""=>""Nkulu"", ""is_in:territoire""=>""Shabunda"", ""is_in:collectivité""=>""Wakabango"""
Localities,place=village,n,1730415828,0.9598819,20.2472552,village,,Moondji,"""name""=>""Moondji"", ""place""=>""village"", ""is_in:territoire""=>""Basankusu"", ""is_in:collectivité""=>""Waka-Bokeka"""
Localities,place=hamlet,n,3188059481,-6.2823559,28.19685,hamlet,,,"""fixme""=>""name"", ""place""=>""hamlet"""
Localities,place=hamlet,n,5100482388,-5.5285753,22.5049786,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,5071048115,-6.083333,22.916667,village,,Moamba-Gufu,"""name""=>""Moamba-Gufu"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=hamlet,n,6544547049,-6.1284473,28.9695498,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4588023276,-5.1712493,27.1287904,village,,,"""place""=>""village"""
Localities,place=village,n,1155106483,-8.0174309,24.9278285,village,,Matokibobwe,"""name""=>""Matokibobwe"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Mato"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Kamina"", ""is_in:collectivité""=>""Kasongo Nyembo"""
Localities,place=village,n,1160970853,-3.3970048,29.062879,village,,Shenge,"""name""=>""Shenge"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/12/10"", ""is_in:groupement""=>""Kabindula"", ""is_in:territoire""=>""Uvira"", ""is_in:collectivité""=>""Bavira"""
Localities,place=hamlet,n,4857858775,-5.2628689,26.1667361,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4516792124,4.966667,19.6166671,village,,Boroto II,"""name""=>""Boroto II"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4997499622,-6.8036405,21.8754195,village,,,"""place""=>""village"""
Localities,place=village,n,1161447078,-4.66201,18.65974,village,,Mulemba,"""name""=>""Mulemba"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/15"", ""is_in:groupement""=>""Mbanza"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Nko"""
Localities,place=village,n,1158948314,-0.826397,29.614477,village,,Nyamirama,"""name""=>""Nyamirama"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/08/25"", ""is_in:territoire""=>""Rutshuru"", ""is_in:collectivité""=>""Bwisha"""
Localities,place=village,n,1161452185,-4.56668,18.63739,village,,Songo,"""name""=>""Songo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/15"", ""is_in:groupement""=>""Songo"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Nko"""
Localities,place=village,n,4686943728,-5.7047121,26.9121311,village,,Mayembe,"""name""=>""Mayembe"", ""place""=>""village"""
Localities,place=village,n,4516792373,5.0786095,19.7294492,village,,Gwara II,"""name""=>""Gwara II"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,3726022479,3.7486241,20.5595609,village,,,"""place""=>""village"""
Localities,place=town,n,254108411,2.8577456,24.5470018,town,,Kotili,"""name""=>""Kotili"", ""place""=>""town"""
Localities,place=village,n,1168656180,-4.9637778,12.9987778,village,,Luangu Nsaka,"""name""=>""Luangu Nsaka"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Tshela"""
Localities,place=village,n,4663090246,-6.0330906,23.6274402,village,,,"""place""=>""village"", ""source""=>""Bing"""
Localities,place=hamlet,n,5100481685,-5.4650267,22.4004883,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4677351153,-5.2234963,27.3385369,village,,,"""place""=>""village"""
Localities,place=hamlet,n,4677392198,-5.1710961,27.23008,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4590675064,-4.5206679,29.2075785,village,,Karamba,"""name""=>""Karamba"", ""place""=>""village"", ""source""=>""MSFsurvey"", ""alt_name""=>""Kilumu"", ""households""=>""403"", ""source:date""=>""2017-07"", ""is_in:health_level6""=>""Fizi"", ""is_in:health_level8""=>""Buma"""
Localities,place=hamlet,n,2439476015,-5.9510316,28.9158095,hamlet,,Kake,"""name""=>""Kake"", ""place""=>""hamlet"""
Localities,place=village,n,1157931622,1.9248889,30.3986389,village,,Ndjau,"""name""=>""Ndjau"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/07/02"", ""is_in:groupement""=>""Londroma"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Mambisa"""
Localities,place=hamlet,n,5155140567,-6.168491,29.0292004,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1168749644,-5.1812899,14.3602402,village,,Cht Malele,"""name""=>""Cht Malele"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/11/01"", ""is_in:territoire""=>""Songololo"", ""is_in:collectivité""=>""Wombo"""
Localities,place=village,n,1161445256,-4.77961,18.47816,village,,Mvondo,"""name""=>""Mvondo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/15"", ""is_in:groupement""=>""Mbonga Kakesa"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Nko"""
Localities,place=village,n,1157938500,1.9309722,30.5156389,village,,Gokalu,"""name""=>""Gokalu"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Chamu"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/04/24"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Walendu-Djatsi"""
Localities,place=village,n,1161085764,-5.30565,17.95344,village,,Kifungulu,"""name""=>""Kifungulu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/15"", ""is_in:groupement""=>""Mwilu Mwilu"", ""is_in:territoire""=>""Masi Manimba"", ""is_in:collectivité""=>""Kinzenzengo"""
Localities,place=village,n,7045814754,0.8401504,26.1331487,village,,Lobilo,"""name""=>""Lobilo"", ""fixme""=>""Confirm match between village name and location"", ""place""=>""village"""
Localities,place=village,n,1161068077,-4.39094,18.11465,village,,Samba Nseke,"""name""=>""Samba Nseke"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Sambaseke"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kinkasa Mweni"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Mokamo"""
Localities,place=hamlet,n,6306616205,-6.0797318,28.7959304,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,3984371638,-7.8175625,26.3590804,village,,Kisanga,"""name""=>""Kisanga"", ""place""=>""village"""
Localities,place=village,n,5069730832,-6.8539698,23.3645071,village,,,"""place""=>""village"""
Localities,place=village,n,4477003379,-7.2500001,26.9833331,village,,Muyumba,"""name""=>""Muyumba"", ""place""=>""village"""
Localities,place=village,n,1160973328,-3.6073,28.7090167,village,,Kiseke,"""name""=>""Kiseke"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/03/28"", ""is_in:territoire""=>""Fizi"", ""is_in:collectivité""=>""Itombwe"""
Localities,place=hamlet,n,4526565268,4.4068019,20.6455907,hamlet,,Moke,"""name""=>""Moke"", ""place""=>""hamlet"", ""source""=>""geonames"""
Localities,place=village,n,1731575819,1.4112121,21.2874084,village,,Longole,"""name""=>""Longole"", ""place""=>""village"", ""rgc:pcode""=>""40630127"", ""is_in:territoire""=>""Bongandanga"", ""is_in:collectivité""=>""Bongandanga"""
Localities,place=town,n,435315432,4.3436703,18.5945851,town,,Zongo,"""name""=>""Zongo"", ""place""=>""town"", ""wikidata""=>""Q219930"""
Localities,place=village,n,5865974609,-3.8729894,18.4581899,village,,Musayindana,"""name""=>""Musayindana"", ""place""=>""village"""
Localities,place=village,n,1732720875,0.7181989,22.9271173,village,,Simba,"""name""=>""Simba"", ""place""=>""village"", ""rgc:pcode""=>""40730066"", ""is_in:territoire""=>""Djolu"", ""is_in:collectivité""=>""Luo"""
Localities,place=village,n,5724787164,2.5027279,19.0458946,village,,Busu-Dongo,"""name""=>""Busu-Dongo"", ""place""=>""village"""
Localities,place=village,n,1160971254,-3.14078,28.57207,village,,Kahololo,"""name""=>""Kahololo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/10/17"", ""is_in:territoire""=>""Mwenga"", ""is_in:collectivité""=>""Luindi"""
Localities,place=town,n,5771968401,2.2879801,22.9045062,town,,Camp Mindonga,"""name""=>""Camp Mindonga"", ""place""=>""town"""
Localities,place=village,n,4966369731,-6.5054734,21.3044426,village,,Tshikoka,"""name""=>""Tshikoka"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4477003751,-6.3000001,27.9166669,village,,Takike,"""name""=>""Takike"", ""place""=>""village"""
Localities,place=town,n,620851826,-3.9414728,19.4462036,town,,Yuki,"""name""=>""Yuki"", ""place""=>""town"""
Localities,place=village,n,4867065184,2.6684621,23.3852084,village,,Bokusi,"""name""=>""Bokusi"", ""place""=>""village"""
Localities,place=hamlet,n,6744937545,-6.0702448,28.0728471,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1168730413,-5.7432333,14.7184,village,,Lombo,"""name""=>""Lombo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Mbanza-Ngungu"""
Localities,place=city,n,435442354,-6.7550385,26.9432417,city,,Ankoro,"""name""=>""Ankoro"", ""place""=>""city"", ""wikidata""=>""Q2850355"", ""wikipedia""=>""en:Ankoro"", ""is_in:continent""=>""Africa"""
Localities,place=village,n,1157862082,2.256,30.7436111,village,,Djuparieza,"""name""=>""Djuparieza"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/06/15"", ""is_in:groupement""=>""Ngote"", ""is_in:territoire""=>""Mahagi"", ""is_in:collectivité""=>""Pandoro"""
Localities,place=village,n,5637784010,-4.8909133,28.8545375,village,,,"""place""=>""village"""
Localities,place=village,n,4618119631,-5.2360283,27.5448773,village,,,"""place""=>""village"""
Localities,place=village,n,3448191403,1.2250905,30.4730708,village,,,"""place""=>""village"""
Localities,place=village,n,6753832606,-2.3489114,23.654447,village,,,"""place""=>""village"""
Localities,place=village,n,1161450135,-4.77445,19.23658,village,,Yasa Miwunu,"""name""=>""Yasa Miwunu"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Yasa Minunu"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mvulampi"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Kanga"""
Localities,place=village,n,4477002311,-5.383333,28.9500001,village,,Kilumbi,"""name""=>""Kilumbi"", ""place""=>""village"""
Localities,place=village,n,4985013988,-6.5276874,21.0705231,village,,,"""place""=>""village"""
Localities,place=village,n,1161444985,-4.06402,19.29011,village,,Nzembe Woseme,"""name""=>""Nzembe Woseme"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Bangoli"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Bulwem"""
Localities,place=village,n,1161086572,-4.96018,18.00051,village,,Baka Pau,"""name""=>""Baka Pau"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mangela"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Masi-Manimba"""
Localities,place=village,n,1156635826,-3.1937778,26.7960306,village,,Katebwa,"""name""=>""Katebwa"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/01"", ""is_in:groupement""=>""Nangi"", ""is_in:territoire""=>""Pangi"", ""is_in:collectivité""=>""Beia"""
Localities,place=village,n,5214701364,-5.6648791,23.7285847,village,,,"""place""=>""village"""
Localities,place=town,n,1722930965,-2.5249175,23.9865191,town,,Ekumakoko,"""name""=>""Ekumakoko"", ""note""=>""FIXME: verify"", ""place""=>""town"""
Localities,place=village,n,1157939412,1.376667,30.1944442,village,,Bancele,"""name""=>""Bancele"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Irumu"", ""is_in:collectivité""=>""Balinga-Lindja"""
Localities,place=village,n,1156635962,-3.2406861,27.0294972,village,,Ngereza,"""name""=>""Ngereza"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/14"", ""is_in:groupement""=>""Nangi"", ""is_in:territoire""=>""Pangi"", ""is_in:collectivité""=>""Beia"""
Localities,place=village,n,1074176731,-0.0694439,29.1155558,village,,Mabami,"""name""=>""Mabami"", ""pcode""=>""61230176"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:territoire""=>""Lubero"", ""is_in:collectivité""=>""Baswaga"""
Localities,place=village,n,1157938856,1.7576944,30.3666944,village,,Kpadole,"""name""=>""Kpadole"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Gbadole"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/04/24"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Walendu-Djatsi"""
Localities,place=village,n,4313136709,-9.1071513,25.9687989,village,,Ngoya Lulu,"""name""=>""Ngoya Lulu"", ""place""=>""village"""
Localities,place=hamlet,n,5250144798,3.4823172,30.6071591,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1157932566,2.0666081,29.9824042,village,,Yedi,"""name""=>""Yedi"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Djitofu"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Baniari de Kilo"""
Localities,place=village,n,4516792093,4.4,18.9166669,village,,Bokena I,"""name""=>""Bokena I"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,1074174756,0.2671746,29.3999603,village,,Malio,"""name""=>""Malio"", ""pcode""=>""99002685"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:territoire""=>""Oicha"""
Localities,place=village,n,3696970590,4.7790569,20.1229555,village,,Gbamaigo,"""name""=>""Gbamaigo"", ""place""=>""village"""
Localities,place=neighbourhood,n,2482247693,-5.9111184,29.195571,neighbourhood,,Tanganika,"""name""=>""Tanganika"", ""place""=>""neighbourhood"""
Localities,place=hamlet,n,6569690522,-5.9282688,28.9101912,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,663344652,-7.597056,29.3566388,village,,Mulengwa,"""name""=>""Mulengwa"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Kampela"", ""is_in:territoire""=>""Moba"", ""is_in:collectivité""=>""Kayabala"""
Localities,place=village,n,5071047819,-6.25,22.933333,village,,Kamwena-Sapo,"""name""=>""Kamwena-Sapo"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4966369786,-6.8519088,21.3017685,village,,Lubudi,"""name""=>""Lubudi"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4516792510,4.933333,19.733333,village,,Kono,"""name""=>""Kono"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=hamlet,n,5865974607,-3.8788981,18.4712362,hamlet,,Ngebial,"""name""=>""Ngebial"", ""place""=>""hamlet"""
Localities,place=village,n,4647409901,-5.1574655,28.9047399,village,,Morisho,"""name""=>""Morisho"", ""place""=>""village"""
Localities,place=village,n,1160972999,-3.32411,29.16022,village,,Rutemba,"""name""=>""Rutemba"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/12/10"", ""is_in:groupement""=>""Katala"", ""is_in:territoire""=>""Uvira"", ""is_in:collectivité""=>""Bavira"""
Localities,place=village,n,1074178321,0.0641667,29.5380554,village,,Magherya,"""name""=>""Magherya"", ""pcode""=>""99000740"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Masiki Kalonge"", ""is_in:collectivité""=>""Bashu"""
Localities,place=isolated_dwelling,n,6291639908,1.9523646,30.9760398,isolated_dwelling,,,"""place""=>""isolated_dwelling"""
Localities,place=hamlet,n,3044934027,-1.0287267,20.5644521,hamlet,,Bonga-Iteli,"""name""=>""Bonga-Iteli"", ""place""=>""hamlet"", ""source""=>""SYGIAP project (UCL and UGent)"""
Localities,place=village,n,4629706972,-5.5035924,27.5979275,village,,Bugikilonda,"""name""=>""Bugikilonda"", ""place""=>""village"""
Localities,place=village,n,6707597034,-4.8187743,24.9756306,village,,,"""place""=>""village"""
Localities,place=village,n,1161450234,-4.77993,18.89766,village,,Camp Manzanza,"""name""=>""Camp Manzanza"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/15"", ""is_in:groupement""=>""Ngweme"", ""is_in:territoire""=>""Bulungu"", ""is_in:collectivité""=>""Imbongo"""
